Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Fname,Customer Id,Customer Lname,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,Order Item Discount,Order Item Discount Rate,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Product Name,Product Price,Shipping Mode,Profit Margin %
DEBIT,6,4,65.24,224.96,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,4,Apparel,18.22408295,-66.04710388,Pacific Asia,Manukau City,Nueva Zelanda,290,74.99,0.25,59.99,0.29,5,299.95,224.96,65.24,Oceania,Auckland,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,21.75029171528588
PAYMENT,5,2,28.36,173.99,Late delivery,1,48,Water Sports,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,7,Fan Shop,18.22408295,-66.04710388,LATAM,San Miguelito,Panamá,290,26.0,0.13,199.99,0.16,1,199.99,173.99,28.36,Central America,Panamá,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,Second Class,14.180709035451772
TRANSFER,3,4,-67.47,87.96,Advance shipping,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,7,Fan Shop,18.22408295,-66.04710388,LATAM,San Pedro Sula,Honduras,290,12.0,0.12,49.98,-0.77,2,99.96,87.96,-67.47,Central America,Cortés,PROCESSING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,-67.49699879951982
DEBIT,2,4,25.2,335.98,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,7,Fan Shop,18.22408295,-66.04710388,Europe,Cologne,Alemania,290,64.0,0.16,399.98,0.08,1,399.98,335.98,25.2,Western Europe,Renania del Norte-Westfalia,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,6.300315015750788
PAYMENT,5,2,18.79,105.58,Late delivery,1,17,Cleats,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,4,Apparel,18.22408295,-66.04710388,LATAM,San Miguelito,Panamá,290,14.4,0.12,59.99,0.18,2,119.98,105.58,18.79,Central America,Panamá,PENDING_PAYMENT,Perfect Fitness Perfect Rip Deck,59.99,Second Class,15.660943490581763
PAYMENT,5,4,9.0,19.99,Late delivery,1,5,Lacrosse,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,2,Fitness,18.22408295,-66.04710388,LATAM,Apopa,El Salvador,290,5.0,0.2,24.99,0.45,1,24.99,19.99,9.0,Central America,San Salvador,PENDING_PAYMENT,Under Armour Men's Tech II T-Shirt,24.99,Standard Class,36.014405762304925
PAYMENT,5,4,26.0,129.99,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,4,Apparel,18.22408295,-66.04710388,LATAM,Apopa,El Salvador,290,0.0,0.0,129.99,0.2,1,129.99,129.99,26.0,Central America,San Salvador,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,20.00153857989076
DEBIT,6,4,106.88,227.41,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,7,Fan Shop,18.22408295,-66.04710388,Pacific Asia,Manukau City,Nueva Zelanda,290,22.49,0.09,49.98,0.47,5,249.9,227.41,106.88,Oceania,Auckland,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,42.76910764305722
TRANSFER,3,4,118.07,245.98,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,7,Fan Shop,18.22408295,-66.04710388,LATAM,San Pedro Sula,Honduras,290,54.0,0.18,299.98,0.48,1,299.98,245.98,118.07,Central America,Cortés,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,39.35929061937462
TRANSFER,3,4,64.8,239.98,Advance shipping,0,43,Camping & Hiking,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,7,Fan Shop,18.22408295,-66.04710388,LATAM,San Pedro Sula,Honduras,290,60.0,0.2,299.98,0.27,1,299.98,239.98,64.8,Central America,Cortés,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,21.6014400960064
TRANSFER,2,4,10.88,120.89,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,4,Apparel,18.22408295,-66.04710388,Pacific Asia,Izmir,Turquía,290,9.1,0.07,129.99,0.09,1,129.99,120.89,10.88,West Asia,Izmir,PROCESSING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,8.369874605738904
TRANSFER,3,4,-91.35,130.5,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,5,Golf,18.22408295,-66.04710388,LATAM,San Pedro Sula,Honduras,290,19.5,0.13,50.0,-0.7,3,150.0,130.5,-91.35,Central America,Cortés,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,-60.9
TRANSFER,3,4,96.0,200.0,Advance shipping,0,24,Women's Apparel,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,5,Golf,18.22408295,-66.04710388,LATAM,San Pedro Sula,Honduras,290,0.0,0.0,50.0,0.48,4,200.0,200.0,96.0,Central America,Cortés,PROCESSING,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,48.0
TRANSFER,2,4,42.23,211.16,Advance shipping,0,17,Cleats,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,4,Apparel,18.22408295,-66.04710388,Pacific Asia,Izmir,Turquía,290,28.8,0.12,59.99,0.2,4,239.96,211.16,42.23,West Asia,Izmir,PROCESSING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,17.598766461076846
CASH,6,4,13.32,106.59,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,4,Apparel,18.22408295,-66.04710388,LATAM,Villahermosa,México,290,23.4,0.18,129.99,0.13,1,129.99,106.59,13.32,Central America,Tabasco,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,10.246942072467112
CASH,6,4,-19.55,103.99,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,4,Apparel,18.22408295,-66.04710388,LATAM,Villahermosa,México,290,26.0,0.2,129.99,-0.19,1,129.99,103.99,-19.55,Central America,Tabasco,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,-15.03961843218709
CASH,6,4,-14.62,97.49,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,4,Apparel,18.22408295,-66.04710388,LATAM,Villahermosa,México,290,32.5,0.25,129.99,-0.15,1,129.99,97.49,-14.62,Central America,Tabasco,CLOSED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,-11.24701900146165
DEBIT,2,1,61.77,128.69,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,4,Apparel,18.22408295,-66.04710388,Europe,Zamora,España,290,1.3,0.01,129.99,0.48,1,129.99,128.69,61.77,Southern Europe,Castilla y León,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,47.51903992614817
DEBIT,2,1,42.04,127.39,Late delivery,1,18,Men's Footwear,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,4,Apparel,18.22408295,-66.04710388,Europe,Zamora,España,290,2.6,0.02,129.99,0.33,1,129.99,127.39,42.04,Southern Europe,Castilla y León,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,32.3409493037926
PAYMENT,5,2,-230.25,236.16,Late delivery,1,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Mary,290,Garza,Consumer,PR,1893 Shady Path,725.0,7,Fan Shop,18.22408295,-66.04710388,LATAM,San Miguelito,Panamá,290,13.74,0.06,49.98,-0.98,5,249.9,236.16,-230.25,Central America,Panamá,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Second Class,-92.13685474189676
TRANSFER,5,4,22.0,134.98,Late delivery,1,17,Cleats,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,4,Apparel,41.62995911,-72.96715546,Pacific Asia,Adelaide,Australia,291,44.99,0.25,59.99,0.16,3,179.97,134.98,22.0,Oceania,Australia del Sur,PENDING,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,12.224259598822028
DEBIT,6,4,10.56,211.16,Late delivery,1,17,Cleats,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,4,Apparel,41.62995911,-72.96715546,Europe,Toulouse,Francia,291,28.8,0.12,59.99,0.05,4,239.96,211.16,10.56,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,4.40073345557593
PAYMENT,2,1,102.95,395.98,Late delivery,1,45,Fishing,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,Europe,Delft,Países Bajos,291,4.0,0.01,399.98,0.26,1,399.98,395.98,102.95,Western Europe,Holanda Meridional,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,First Class,25.73878693934697
PAYMENT,2,1,129.59,287.98,Late delivery,1,43,Camping & Hiking,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,Europe,Delft,Países Bajos,291,12.0,0.04,299.98,0.45,1,299.98,287.98,129.59,Western Europe,Holanda Meridional,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class,43.19954663644243
PAYMENT,2,1,79.79,284.98,Late delivery,1,43,Camping & Hiking,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,Europe,Delft,Países Bajos,291,15.0,0.05,299.98,0.28,1,299.98,284.98,79.79,Western Europe,Holanda Meridional,PENDING_PAYMENT,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class,26.598439895993064
PAYMENT,2,1,0.0,494.95,Late delivery,1,9,Cardio Equipment,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,3,Footwear,41.62995911,-72.96715546,Europe,Delft,Países Bajos,291,5.0,0.01,99.99,0.0,5,499.95,494.95,0.0,Western Europe,Holanda Meridional,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,First Class,0.0
PAYMENT,5,2,61.49,163.98,Late delivery,1,9,Cardio Equipment,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,3,Footwear,41.62995911,-72.96715546,USCA,Tampa,Estados Unidos,291,36.0,0.18,99.99,0.38,2,199.98,163.98,61.49,South of  USA ,Florida,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Second Class,30.74807480748075
DEBIT,6,2,81.0,299.99,Late delivery,1,45,Fishing,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,Pacific Asia,Manila,Filipinas,291,100.0,0.25,399.98,0.27,1,399.98,299.99,81.0,Southeast Asia,Capital Nacional,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,20.25101255062753
DEBIT,6,2,24.29,89.98,Late delivery,1,29,Shop By Sport,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,5,Golf,41.62995911,-72.96715546,Pacific Asia,Manila,Filipinas,291,29.99,0.25,39.99,0.27,3,119.97,89.98,24.29,Southeast Asia,Capital Nacional,COMPLETE,Under Armour Girls' Toddler Spine Surge Runni,39.99,Second Class,20.24672834875385
DEBIT,6,4,-428.38,167.99,Late delivery,1,48,Water Sports,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,Europe,Toulouse,Francia,291,32.0,0.16,199.99,-2.55,1,199.99,167.99,-428.38,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Standard Class,-214.20071003550177
DEBIT,6,4,32.02,100.05,Late delivery,1,38,Kids' Golf Clubs,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,6,Outdoors,41.62995911,-72.96715546,Europe,Toulouse,Francia,291,9.9,0.09,109.95,0.32,1,109.95,100.05,32.02,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,Polar Loop Activity Tracker,109.95,Standard Class,29.122328331059578
TRANSFER,5,4,70.0,199.99,Late delivery,1,48,Water Sports,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,Pacific Asia,Adelaide,Australia,291,0.0,0.0,199.99,0.35,1,199.99,199.99,70.0,Oceania,Australia del Sur,PENDING,Pelican Sunstream 100 Kayak,199.99,Standard Class,35.00175008750438
TRANSFER,5,4,-16.73,116.99,Late delivery,1,18,Men's Footwear,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,4,Apparel,41.62995911,-72.96715546,Pacific Asia,Adelaide,Australia,291,13.0,0.1,129.99,-0.14,1,129.99,116.99,-16.73,Oceania,Australia del Sur,PENDING,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,-12.870220786214324
DEBIT,6,2,54.32,193.99,Late delivery,1,48,Water Sports,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,Pacific Asia,Manila,Filipinas,291,6.0,0.03,199.99,0.28,1,199.99,193.99,54.32,Southeast Asia,Capital Nacional,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Second Class,27.1613580679034
DEBIT,6,2,36.48,191.99,Late delivery,1,48,Water Sports,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,Pacific Asia,Manila,Filipinas,291,8.0,0.04,199.99,0.19,1,199.99,191.99,36.48,Southeast Asia,Capital Nacional,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Second Class,18.24091204560228
PAYMENT,2,1,-11.39,169.99,Late delivery,1,48,Water Sports,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,Europe,Delft,Países Bajos,291,30.0,0.15,199.99,-0.07,1,199.99,169.99,-11.39,Western Europe,Holanda Meridional,PENDING_PAYMENT,Pelican Sunstream 100 Kayak,199.99,First Class,-5.695284764238212
TRANSFER,5,4,-97.84,134.95,Late delivery,1,46,Indoor/Outdoor Games,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,Pacific Asia,Adelaide,Australia,291,14.99,0.1,49.98,-0.73,3,149.94,134.95,-97.84,Oceania,Australia del Sur,PENDING,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,-65.25276777377617
DEBIT,6,4,188.15,383.98,Late delivery,1,45,Fishing,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,Europe,Toulouse,Francia,291,16.0,0.04,399.98,0.49,1,399.98,383.98,188.15,Western Europe,Languedoc-Rosellón-Mediodía-Pirineos,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,47.03985199259963
PAYMENT,5,2,102.95,395.98,Late delivery,1,45,Fishing,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,USCA,Tampa,Estados Unidos,291,4.0,0.01,399.98,0.26,1,399.98,395.98,102.95,South of  USA ,Florida,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,25.73878693934697
PAYMENT,5,2,-685.97,391.98,Late delivery,1,45,Fishing,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,USCA,Tampa,Estados Unidos,291,8.0,0.02,399.98,-1.75,1,399.98,391.98,-685.97,South of  USA ,Florida,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,-171.5010750537527
PAYMENT,5,2,77.6,387.98,Late delivery,1,45,Fishing,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,USCA,Tampa,Estados Unidos,291,12.0,0.03,399.98,0.2,1,399.98,387.98,77.6,South of  USA ,Florida,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Second Class,19.400970048502423
TRANSFER,5,4,141.11,391.98,Late delivery,1,45,Fishing,Bristol,EE. UU.,John,291,Smith,Corporate,CT,97 Burning Landing,6010.0,7,Fan Shop,41.62995911,-72.96715546,Pacific Asia,Adelaide,Australia,291,8.0,0.02,399.98,0.36,1,399.98,391.98,141.11,Oceania,Australia del Sur,PENDING,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,35.27926396319816
TRANSFER,5,4,182.15,395.98,Shipping canceled,0,45,Fishing,Columbus,EE. UU.,Mary,292,Estrada,Home Office,OH,599 Stony Pike,43207.0,7,Fan Shop,35.81264496,-81.39490509,LATAM,Choloma,Honduras,292,4.0,0.01,399.98,0.46,1,399.98,395.98,182.15,Central America,Cortés,SUSPECTED_FRAUD,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,45.53977698884944
TRANSFER,5,4,4.29,34.29,Shipping canceled,0,11,Fitness Accessories,Columbus,EE. UU.,Mary,292,Estrada,Home Office,OH,599 Stony Pike,43207.0,3,Footwear,35.81264496,-81.39490509,LATAM,Choloma,Honduras,292,0.7,0.02,34.99,0.13,1,34.99,34.29,4.29,Central America,Cortés,SUSPECTED_FRAUD,Under Armour Hustle Storm Medium Duffle Bag,34.99,Standard Class,12.260645898828235
TRANSFER,5,4,-202.69,122.84,Shipping canceled,0,18,Men's Footwear,Columbus,EE. UU.,Mary,292,Estrada,Home Office,OH,599 Stony Pike,43207.0,4,Apparel,35.81264496,-81.39490509,LATAM,Choloma,Honduras,292,7.15,0.06,129.99,-1.65,1,129.99,122.84,-202.69,Central America,Cortés,SUSPECTED_FRAUD,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,-155.92737902915607
TRANSFER,5,4,15.69,248.98,Shipping canceled,0,9,Cardio Equipment,Columbus,EE. UU.,Mary,292,Estrada,Home Office,OH,599 Stony Pike,43207.0,3,Footwear,35.81264496,-81.39490509,LATAM,Choloma,Honduras,292,50.99,0.17,99.99,0.06,3,299.97,248.98,15.69,Central America,Cortés,SUSPECTED_FRAUD,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,5.230523052305229
TRANSFER,5,4,148.48,296.95,Shipping canceled,0,17,Cleats,Columbus,EE. UU.,Mary,292,Estrada,Home Office,OH,599 Stony Pike,43207.0,4,Apparel,35.81264496,-81.39490509,LATAM,Choloma,Honduras,292,3.0,0.01,59.99,0.5,5,299.95,296.95,148.48,Central America,Cortés,SUSPECTED_FRAUD,Perfect Fitness Perfect Rip Deck,59.99,Standard Class,49.501583597266205
DEBIT,4,4,87.29,290.98,Shipping on time,0,43,Camping & Hiking,Caguas,Puerto Rico,Christopher,293,Prince,Corporate,PR,1974 Stony Wharf,725.0,7,Fan Shop,18.276577,-66.03588104,LATAM,Cuautitlán,México,293,9.0,0.03,299.98,0.3,1,299.98,290.98,87.29,Central America,México,COMPLETE,Diamondback Women's Serene Classic Comfort Bi,299.98,Standard Class,29.098606573771583
DEBIT,4,4,115.19,319.98,Shipping on time,0,45,Fishing,Caguas,Puerto Rico,Christopher,293,Prince,Corporate,PR,1974 Stony Wharf,725.0,7,Fan Shop,18.276577,-66.03588104,LATAM,Cuautitlán,México,293,80.0,0.2,399.98,0.36,1,399.98,319.98,115.19,Central America,México,COMPLETE,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,28.798939946997347
PAYMENT,3,4,9.75,129.99,Advance shipping,0,18,Men's Footwear,Caguas,Puerto Rico,Christopher,293,Prince,Corporate,PR,1974 Stony Wharf,725.0,4,Apparel,18.276577,-66.03588104,USCA,Great Falls,Estados Unidos,293,0.0,0.0,129.99,0.08,1,129.99,129.99,9.75,West of USA ,Montana,PENDING_PAYMENT,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,7.500576967459034
PAYMENT,3,4,14.25,39.59,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,Christopher,293,Prince,Corporate,PR,1974 Stony Wharf,725.0,5,Golf,18.276577,-66.03588104,USCA,Orlando,Estados Unidos,293,0.4,0.01,39.99,0.36,1,39.99,39.59,14.25,South of  USA ,Florida,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class,35.63390847711928
PAYMENT,4,4,-682.43,454.95,Shipping on time,0,9,Cardio Equipment,Caguas,Puerto Rico,Christopher,293,Prince,Corporate,PR,1974 Stony Wharf,725.0,3,Footwear,18.276577,-66.03588104,LATAM,Mixco,Guatemala,293,45.0,0.09,99.99,-1.5,5,499.95,454.95,-682.43,Central America,Guatemala,PENDING_PAYMENT,Nike Men's Free 5.0+ Running Shoe,99.99,Standard Class,-136.49964996499648
PAYMENT,3,4,60.78,189.95,Advance shipping,0,29,Shop By Sport,Caguas,Puerto Rico,Christopher,293,Prince,Corporate,PR,1974 Stony Wharf,725.0,5,Golf,18.276577,-66.03588104,USCA,Great Falls,Estados Unidos,293,10.0,0.05,39.99,0.32,5,199.95,189.95,60.78,West of USA ,Montana,PENDING_PAYMENT,Under Armour Girls' Toddler Spine Surge Runni,39.99,Standard Class,30.39759939984997
TRANSFER,2,1,128.3,272.98,Late delivery,1,43,Camping & Hiking,Caguas,Puerto Rico,Christopher,293,Prince,Corporate,PR,1974 Stony Wharf,725.0,7,Fan Shop,18.276577,-66.03588104,Europe,Viena,Austria,293,27.0,0.09,299.98,0.47,1,299.98,272.98,128.3,Western Europe,Viena,PROCESSING,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class,42.76951796786452
PAYMENT,4,4,4.72,47.23,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Christopher,293,Prince,Corporate,PR,1974 Stony Wharf,725.0,7,Fan Shop,18.276577,-66.03588104,LATAM,Mixco,Guatemala,293,2.75,0.06,49.98,0.1,1,49.98,47.23,4.72,Central America,Guatemala,PENDING_PAYMENT,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,9.443777511004402
DEBIT,4,4,38.2,136.45,Shipping on time,0,46,Indoor/Outdoor Games,Caguas,Puerto Rico,Christopher,293,Prince,Corporate,PR,1974 Stony Wharf,725.0,7,Fan Shop,18.276577,-66.03588104,LATAM,Cuautitlán,México,293,13.49,0.09,49.98,0.28,3,149.94,136.45,38.2,Central America,México,COMPLETE,O'Brien Men's Neoprene Life Vest,49.98,Standard Class,25.47685740963052
PAYMENT,3,4,132.23,347.98,Advance shipping,0,45,Fishing,Caguas,Puerto Rico,Christopher,293,Prince,Corporate,PR,1974 Stony Wharf,725.0,7,Fan Shop,18.276577,-66.03588104,USCA,Orlando,Estados Unidos,293,52.0,0.13,399.98,0.38,1,399.98,347.98,132.23,South of  USA ,Florida,PENDING_PAYMENT,Field & Stream Sportsman 16 Gun Fire Safe,399.98,Standard Class,33.05915295764788
CASH,2,1,19.8,224.99,Late delivery,1,43,Camping & Hiking,Newark,EE. UU.,Mary,294,Smith,Consumer,DE,6030 Clear Log Close,19711.0,7,Fan Shop,38.93570709,-77.07935333,LATAM,San Salvador,El Salvador,294,75.0,0.25,299.98,0.09,1,299.98,224.99,19.8,Central America,San Salvador,CLOSED,Diamondback Women's Serene Classic Comfort Bi,299.98,First Class,6.600440029335289
DEBIT,2,4,-316.18,185.99,Advance shipping,0,48,Water Sports,Newark,EE. UU.,Mary,294,Smith,Consumer,DE,6030 Clear Log Close,19711.0,7,Fan Shop,38.93570709,-77.07935333,Europe,Offenburg,Alemania,294,14.0,0.07,199.99,-1.7,1,199.99,185.99,-316.18,Western Europe,Baden-Wurtemberg,COMPLETE,Pelican Sunstream 100 Kayak,199.99,Standard Class,-158.09790489524477
CASH,2,1,17.0,169.99,Late delivery,1,48,Water Sports,Newark,EE. UU.,Mary,294,Smith,Consumer,DE,6030 Clear Log Close,19711.0,7,Fan Shop,38.93570709,-77.07935333,LATAM,San Salvador,El Salvador,294,30.0,0.15,199.99,0.1,1,199.99,169.99,17.0,Central America,San Salvador,CLOSED,Pelican Sunstream 100 Kayak,199.99,First Class,8.500425021251063
DEBIT,2,4,53.5,109.19,Advance shipping,0,18,Men's Footwear,Newark,EE. UU.,Mary,294,Smith,Consumer,DE,6030 Clear Log Close,19711.0,4,Apparel,38.93570709,-77.07935333,Europe,Offenburg,Alemania,294,20.8,0.16,129.99,0.49,1,129.99,109.19,53.5,Western Europe,Baden-Wurtemberg,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,41.15701207785214
DEBIT,2,4,51.79,107.89,Advance shipping,0,18,Men's Footwear,Newark,EE. UU.,Mary,294,Smith,Consumer,DE,6030 Clear Log Close,19711.0,4,Apparel,38.93570709,-77.07935333,Europe,Offenburg,Alemania,294,22.1,0.17,129.99,0.48,1,129.99,107.89,51.79,Western Europe,Baden-Wurtemberg,COMPLETE,Nike Men's CJ Elite 2 TD Football Cleat,129.99,Standard Class,39.84152627125163
DEBIT,2,4,18.71,43.5,Advance shipping,0,24,Women's Apparel,Newark,EE. UU.,Mary,294,Smith,Consumer,DE,6030 Clear Log Close,19711.0,5,Golf,38.93570709,-77.07935333,Europe,Offenburg,Alemania,294,6.5,0.13,50.0,0.43,1,50.0,43.5,18.71,Western Europe,Baden-Wurtemberg,COMPLETE,Nike Men's Dri-FIT Victory Golf Polo,50.0,Standard Class,37.42
TRANSFER,2,1,9.72,110.49,Shipping canceled,0,18,Men's Footwear,Newark,EE. UU.,Mary,294,Smith,Consumer,DE,6030 Clear Log Close,19711.0,4,Apparel,38.93570709,-77.07935333,LATAM,Tlaquepaque,México,294,19.5,0.15,129.99,0.09,1,129.99,110.49,9.72,Central America,Jalisco,CANCELED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,7.477498269097622
TRANSFER,2,1,-25.99,109.19,Shipping canceled,0,18,Men's Footwear,Newark,EE. UU.,Mary,294,Smith,Consumer,DE,6030 Clear Log Close,19711.0,4,Apparel,38.93570709,-77.07935333,LATAM,Tlaquepaque,México,294,20.8,0.16,129.99,-0.24,1,129.99,109.19,-25.99,Central America,Jalisco,CANCELED,Nike Men's CJ Elite 2 TD Football Cleat,129.99,First Class,-19.99384568043695
